0,1,2
0.9185344,0.9358363,0.9404459
0.86845684,0.875023,0.87350166
0.7792448,0.7756789,0.79398036
0.8561572,0.86401165,0.8477628
0.9168669,0.90639293,0.9060254
0.8173666,0.8076297,0.80906236
0.9159136,0.9097451,0.90252393
0.9151723,0.91605747,0.8826064
0.8578534,0.85301715,0.8820046
0.90140986,0.8949139,0.92326975
0.8811718,0.88492495,0.89505327
0.91514736,0.92405725,0.91736066
0.91742635,0.89434624,0.88470656
0.8853959,0.89474237,0.88963914
0.8625559,0.85596657,0.86974627
0.9293806,0.9215598,0.9250742
0.89468944,0.902601,0.89900035
0.89163244,0.8825029,0.9028846
0.87438816,0.88667,0.9107487
0.84999734,0.8578172,0.84210455
0.4129499,0.44128436,0.43883616
0.8829708,0.8833002,0.8803352
0.85302544,0.8797698,0.86140096
0.88290584,0.8902062,0.88142556
0.42690575,0.43802047,0.42785668
0.7496351,0.74108857,0.73817307
0.8816897,0.8730067,0.8831251
0.8736159,0.8586768,0.8847581
0.9041927,0.8735943,0.9032793
0.876572,0.892025,0.8660909
0.91889083,0.9152541,0.91019917
0.8199778,0.7997925,0.8159767
0.8832056,0.8858459,0.90065897
0.90410256,0.9065408,0.9001703
0.9307895,0.9069326,0.88605523
0.8285822,0.8572523,0.8366948
0.8236611,0.84210086,0.8264235
0.8362999,0.8306158,0.82956105
0.8930256,0.86241615,0.8645924
0.8610399,0.8284747,0.8501208
0.88281906,0.86462677,0.87571335
0.88595283,0.8797276,0.87981313
0.8414325,0.88752234,0.825511
0.90047395,0.89909965,0.89749974
0.8624102,0.86853814,0.86716926
0.8263681,0.8280977,0.83647656
0.85927856,0.86591387,0.83983004
0.8729373,0.86660707,0.86450446
0.7952726,0.8018795,0.8154316
0.91366243,0.8556289,0.8535906
0.8460008,0.8456328,0.85230446
0.82081056,0.8345051,0.82190996
0.8992126,0.8984587,0.9087948
0.7738136,0.77197087,0.7728846
0.9139374,0.910692,0.92162645
0.82085705,0.8120683,0.81575525
0.85205764,0.8413599,0.87956417
0.76292765,0.743606,0.74872655
0.7940936,0.84351623,0.8057207
0.9003817,0.89145494,0.8969595
0.70156354,0.7316352,0.6963015
0.612345,0.6081645,0.6082969
0.93255484,0.916523,0.90514576
0.8164888,0.8030225,0.79881203
0.6076653,0.6133746,0.6299187
0.8346726,0.8050623,0.79467976
0.83133197,0.8229114,0.8422694
0.86931765,0.8236919,0.8491974
0.899749,0.8633655,0.87050605
0.86064404,0.8552628,0.85556865
0.8900027,0.90994215,0.88958603
0.8059585,0.8161478,0.8075037
0.8545635,0.8487837,0.85565424
0.49923334,0.49608266,0.50810593
0.6372321,0.6468782,0.64461195
0.8273443,0.78022885,0.7774354
0.9080945,0.90814763,0.8900678
0.8192024,0.83022463,0.8352288
0.92369115,0.89854753,0.92512524
0.8750574,0.8843034,0.8757423
0.85941404,0.8474586,0.84760606
0.89191025,0.89885426,0.8860634
0.7706741,0.7649364,0.77530336
0.7905628,0.77945185,0.80357647
0.7196982,0.7179291,0.7278929
0.43516487,0.45626822,0.4504844
0.9283433,0.92694986,0.9340975
0.8584697,0.8488915,0.8730202
0.73151135,0.71476835,0.7209446
0.8527812,0.84492964,0.8428178
0.8269595,0.88218826,0.8328288
0.44577596,0.44149405,0.43649262
0.9000623,0.89048034,0.9314629
0.9215944,0.90808004,0.92184424
0.87349284,0.88907903,0.8787292
0.9157428,0.9209653,0.9278653
0.8114616,0.7969121,0.8330971
0.83101654,0.8519285,0.8664361
0.871359,0.8691181,0.8801559
0.87361175,0.8723713,0.88503057
0.70529586,0.7171948,0.72934127
0.64011467,0.6355746,0.6442348
0.8381876,0.8311318,0.83501273
0.82444304,0.8550348,0.8105697
0.7242799,0.7164058,0.7309049
0.8754032,0.8673718,0.8800099
0.7630721,0.7838628,0.76987565
0.9245195,0.92740405,0.90798616
0.9065883,0.87341285,0.8958171
0.5882041,0.6022306,0.6009141
0.89045364,0.8895047,0.899377
0.92736614,0.90765536,0.9329248
0.89413595,0.89979947,0.8958671
0.7082406,0.7064459,0.7069537
0.7676845,0.7646179,0.76129025
0.8544558,0.8852584,0.8600993
0.8372688,0.8438,0.8330417
0.8408443,0.86172867,0.8547691
0.8332462,0.84374875,0.8499829
0.8293568,0.8473427,0.8364217
0.88820404,0.8825029,0.8766432
0.8556092,0.87273806,0.8675617
0.86486936,0.8768202,0.8670237
0.8963809,0.8980595,0.8972222
0.8820022,0.8797703,0.883199
0.8011151,0.80001146,0.8174821
0.851557,0.84895134,0.82111585
0.8699973,0.8732816,0.8560722
0.87019265,0.86787176,0.8596338
0.9106325,0.9070271,0.9095188
0.9020561,0.8834118,0.8909961
0.9170747,0.9251559,0.9230776
0.69771135,0.6975939,0.6973207
0.8939765,0.90651417,0.8858377
0.6476811,0.6510653,0.67178726
0.88316983,0.8913703,0.87646866
0.882887,0.8925055,0.89905727
0.75225735,0.74962395,0.7460772
0.82105064,0.8206525,0.8094721
0.87718755,0.87537265,0.87501794
0.8639896,0.8680221,0.87256265
0.9626133,0.94890445,0.9468516
0.8536955,0.8673994,0.85525036
0.79909784,0.8022461,0.80455256
0.8647954,0.8725057,0.8598507
0.8394033,0.8394033,0.8382393
0.8781326,0.89423233,0.88350034
0.75679684,0.81220824,0.7571434
0.9033228,0.90431964,0.9082602
0.78615916,0.77811635,0.7912559
0.9042145,0.8983334,0.9003278
0.84156346,0.83859795,0.82536215
0.69728446,0.6954221,0.6961193
0.9015796,0.881571,0.91157573
0.91019845,0.91811717,0.90857637
0.8747216,0.8939289,0.88999796
0.86992323,0.8585248,0.8589798
0.88990927,0.8686898,0.90978056
0.82669884,0.8186815,0.81610364
0.77603245,0.77426076,0.78681165
0.60674876,0.59510696,0.5868208
0.82399654,0.85713005,0.8222134
0.86374545,0.8750605,0.85317326
0.95511734,0.95820117,0.9641384
0.6935405,0.6932789,0.6928861
0.8951026,0.88850117,0.8783081
0.89881146,0.89531744,0.8982657
0.82573366,0.83080214,0.82969415
0.8619003,0.85881305,0.8524411
0.87131774,0.8444136,0.8551017
0.91841364,0.90519845,0.9017461
0.8440305,0.8265562,0.84001017
0.8718949,0.86798936,0.88627046
0.9014201,0.89843345,0.8925394
0.88753235,0.90378046,0.8968952
0.8730806,0.87637776,0.86168873
0.86679244,0.8824045,0.8815734
0.69538176,0.7067625,0.6880605
0.8519223,0.8537914,0.8688502
0.9022809,0.8897009,0.8958842
0.9196421,0.9327502,0.90861964
0.68837714,0.689039,0.68838286
0.92745763,0.9095788,0.8889984
0.8093355,0.79734695,0.81803846
0.8691728,0.87680405,0.87224007
0.9143816,0.9265069,0.9240789
0.9328004,0.93094075,0.9241257
0.8363672,0.84895635,0.83041877
0.8870044,0.90956163,0.89552176
0.8623724,0.8500551,0.8653344
0.42400667,0.42599687,0.4178813
0.8575034,0.8574715,0.84584767
0.8635499,0.860535,0.86019313
0.92080396,0.919084,0.919682
0.836174,0.85598725,0.8434918
0.88301754,0.8866594,0.8820484
0.81668496,0.8134775,0.80957544
0.8458772,0.8502567,0.8436989
0.88521075,0.8690143,0.87794334
0.8887957,0.8846668,0.91255164
0.88699985,0.88276947,0.86774516
0.9019852,0.9108695,0.909623
0.967655,0.9638988,0.96291006
0.7474363,0.74539113,0.74129933
0.89856017,0.89834285,0.9044735
0.89887375,0.8904879,0.92384726
0.9236381,0.8854237,0.92536604
0.8841876,0.8845517,0.89851266
0.8695246,0.8461684,0.8377837
0.95766544,0.9294106,0.94048536
0.85345197,0.83201855,0.84334373
0.8596083,0.8562904,0.86446315
0.8982079,0.9193084,0.89840627
0.7314048,0.7294153,0.746292
0.8328115,0.83323175,0.83049846
0.58205825,0.5916445,0.5731755
0.8098606,0.7823019,0.7614599
0.901767,0.8979393,0.8852107
0.9453647,0.9403711,0.9542436
0.8168793,0.7835593,0.7865313
0.88033164,0.88988245,0.8806504
0.8880109,0.87370443,0.88522637
0.87193453,0.8782754,0.85982376
0.35272866,0.34069854,0.36266744
0.871425,0.86285347,0.8915599
0.83901095,0.8238007,0.8348293
0.87042034,0.8822416,0.8740925
0.8807226,0.8759105,0.86683047
0.7920556,0.889895,0.78102744
0.831805,0.87381554,0.8188202
0.88046604,0.8834049,0.8834591
0.70586395,0.7201899,0.7049627
0.821123,0.8192791,0.8302339
0.90466225,0.90086216,0.89808863
0.8728103,0.8739289,0.8743983
0.96718794,0.9549301,0.9655552
0.82436234,0.84788156,0.87457633
0.7892746,0.7931526,0.79384804
0.84987175,0.84728765,0.85755724
0.8800429,0.8859141,0.8785446
0.94524235,0.95614254,0.95838356
0.863057,0.8879806,0.8648104
0.89031184,0.8735305,0.8886126
0.71623904,0.7142414,0.7172153
0.818364,0.82518435,0.8302683
0.82139325,0.8333531,0.80618006
0.8652242,0.8774698,0.8768392
0.8468765,0.8447211,0.8608672
0.80172503,0.7851853,0.79006547
0.9061144,0.87914324,0.8847427
0.89076036,0.91747546,0.9055433
0.875248,0.8812097,0.87589353
0.88699526,0.89342993,0.89173347
0.89541143,0.89117527,0.90951717
0.84102255,0.87525105,0.86384416
0.9116666,0.94066024,0.93894
0.80677164,0.8298821,0.8262286
0.81595254,0.8470653,0.86365753
0.8702157,0.85743845,0.8645235
0.8411611,0.8598956,0.8492595
0.8963499,0.88892895,0.89434415
0.9136533,0.9299764,0.9424267
0.64437234,0.66070783,0.64302677
0.82350713,0.8289825,0.8154165
0.8494221,0.8365934,0.84671307
0.9386109,0.94102037,0.94201696
0.7664771,0.782684,0.77258646
0.8408221,0.8203961,0.8174515
0.86947304,0.87060064,0.86932373
